Price,Close,High,Low,Open,Volume
2023-04-20,45.862796783447266,45.92831781739358,45.01106083200846,45.338651005794716,9237451
2023-04-21,45.89556121826172,46.19039276269439,45.46969134908871,46.19039276269439,9679335
2023-04-24,46.419708251953125,46.583505224981664,45.4041752669467,45.993838371470886,16817200
2023-04-25,46.61626434326172,46.8455748592495,46.19039445845401,46.51798465885175,11150157
2023-04-26,47.074893951416016,47.50076009699116,46.41970978662753,46.61626541096275,22892986
2023-04-27,47.50075912475586,47.6645560998471,46.84557497337754,47.23868621400186,11086020
2023-04-28,48.090423583984375,48.38525512523497,47.50075675249674,47.566277788653004,12593839
2023-05-02,49.236995697021484,49.63010695467302,48.15594536195996,48.483535577345044,17442015
2023-05-03,48.974918365478516,49.43354687511727,48.81112139803997,49.105956689226645,10144740
2023-05-04,49.49906539916992,49.63010372619188,48.87664365552866,48.97491958905521,10833310
2023-05-05,49.335269927978516,49.85941571420324,49.1059556778819,49.269748892960635,16258624
2023-05-08,49.826656341552734,50.15424651589954,49.33526920553937,49.368027848075414,16566717
2023-05-09,49.7283821105957,50.51460461350352,49.400791900375275,50.023217423679505,12273862
2023-05-10,51.300819396972656,51.43185397132465,49.85941658518205,49.92493387235805,18543394
2023-05-11,51.005985260009766,51.95599712267514,50.84218830141892,51.56288967063787,18639718
2023-05-12,51.33357620239258,51.89048062141964,50.842189068195445,51.104261956501496,25613259
2023-05-15,51.53013229370117,51.890481112663515,51.235297011202654,51.464611259264636,8074477
2023-05-16,51.3663330078125,52.185310285856836,51.038742846392005,51.66116452798957,9653889
2023-05-17,51.13702392578125,51.595652447400795,50.35080520971341,51.497376513762276,10742950
2023-05-18,51.53013229370117,52.34910960878749,51.235297011202654,51.333576688364275,22690428
2023-05-19,52.51291275024414,53.266372868534916,50.64563990331361,51.72669023638699,29186566
2023-05-22,52.349117279052734,53.2008533616617,51.92324736325481,52.8077458423756,23451744
2023-05-23,53.36464309692383,54.118103134575556,52.64394170234569,52.77498002362644,27030217
2023-05-24,53.4301643371582,53.98707255758226,52.80774257472504,53.20085006968633,12348568
2023-05-25,53.5284423828125,53.65947696078984,52.774982312483125,53.397404055848604,14993076
2023-05-26,52.90601348876953,53.98706743250698,52.41462635497605,53.85602911396844,35897061
2023-05-29,52.77498245239258,53.7249943922065,52.28359528570175,53.7249943922065,18816135
2023-05-30,52.0870361328125,53.168086326540504,51.92323917204092,52.77497886926955,9884769
2023-05-31,51.79220962524414,52.250834411705064,51.333581089796546,52.119799829569565,42198186
2023-06-01,51.69392776489258,52.38187053912222,51.530134544113984,51.75944505320402,9208801
2023-06-02,52.64393997192383,52.742215897914235,51.792204033048144,52.08703556000564,8925031
2023-06-05,53.037052154541016,53.36464232955262,52.67669958794053,53.06981079714354,11033119
2023-06-06,52.676700592041016,53.46292302543365,52.4473863404659,52.93877348684309,14735572
2023-06-07,52.742218017578125,53.03705330537106,52.38186919214491,52.87325633981792,10022286
2023-06-08,53.037052154541016,53.888788109165745,52.64394094533801,53.037052154541016,19477347
2023-06-09,53.56119918823242,53.85603072754467,52.80773914377381,53.23360525656421,18377637
2023-06-12,54.87156677246094,55.297436658332565,53.62671950905566,54.01983074970433,29255616
2023-06-13,55.42847442626953,55.62502629561456,54.576734663161346,55.26467745282874,15117034
2023-06-14,54.41293716430664,55.62502575849666,54.18362290329844,55.59226711392214,9889413
2023-06-15,53.823272705078125,54.70776733321837,53.39740283838849,54.41293579050495,14896459
2023-06-16,54.08534622192383,54.67500931408706,53.65947635036898,54.478457449356995,24921823
2023-06-19,53.20084762573242,54.576733167357844,53.069813049760384,54.54397452336484,16915311
2023-06-20,53.85603332519531,54.24914456256362,53.069814599445294,53.56120177166238,18593254
2023-06-21,56.2474479675293,56.47676221514558,54.019826525675704,54.118102453659965,38777167
2023-06-22,55.5267448425293,57.81988349786843,55.33018924373195,56.640553654070565,40951209
2023-06-23,54.44569778442383,55.49398937260899,53.29912651672978,55.42847208559403,24648064
2023-06-26,55.59226989746094,55.82158416995104,54.34742259636614,54.44570228399718,20644776
2023-06-27,55.72330093383789,56.14916702784557,55.33018973276867,55.69053854292691,19798344
2023-06-28,56.214691162109375,56.60779863588052,55.39571007286211,56.28020844957349,29239720
2023-06-30,56.149173736572266,56.60780227628806,55.887100820875624,56.28021206891394,16270116
2023-07-03,56.41124725341797,56.607799117482514,55.88709770228636,56.542281829461,9357436
2023-07-04,55.78882598876953,56.673320690901214,55.55951171436796,56.673320690901214,10656460
2023-07-05,59.16300964355469,61.357872349678544,58.08195573663585,59.62163437035393,91076451
2023-07-06,59.98199462890625,60.86649305284653,58.966461623040985,59.52336609419549,32863102
2023-07-07,59.850955963134766,60.37510175304366,59.32680642423946,59.850955963134766,14045424
2023-07-10,59.490604400634766,60.57165464207349,59.13025182083088,60.2768230988617,9220122
2023-07-11,60.53889465332031,61.19407876178022,59.490603078973564,59.81819325871032,23057428
2023-07-12,61.0302848815918,61.78374495735302,60.66993604056973,60.964767592130805,21011205
2023-07-13,62.27512741088867,63.585491845822375,61.71822299466513,62.799276933848446,51782271
2023-07-14,62.963069915771484,63.0613458421637,62.40616550157633,62.799276705117784,22201584
2023-07-17,62.89755630493164,63.45446075165182,62.799280372799785,63.323426175476015,12381352
2023-07-18,63.19239044189453,63.454459589446195,62.733758186719825,63.15962430047771,13602376
2023-07-19,63.02859115600586,63.6182542493418,62.89755657925855,63.48721967259449,7568469
2023-07-20,63.35618209838867,63.42169938366263,62.40616646597098,63.02858817404622,10056472
2023-07-21,63.552738189697266,64.33896066132804,62.60272624295216,62.8975577953204,22704619
2023-07-24,63.58549499511719,63.814813000197944,63.25790855639176,63.55273635124464,13729512
2023-07-25,64.37171173095703,65.8458730683072,63.38893750605693,64.01135918236771,28335930
2023-07-26,64.9286117553711,65.32172291846757,64.63377650855578,64.73205992280874,10292223
2023-07-27,65.74760437011719,65.97691488207137,64.76483003722447,65.3217344928006,13267123
2023-07-28,63.880332946777344,66.10795081472024,62.83204130327795,66.10795081472024,30132093
2023-07-31,64.40447998046875,64.69931529111437,63.323429671390485,64.17516945950148,13546888
2023-08-01,64.7975845336914,65.19069574127761,64.2406801137662,64.40447332610519,8435149
2023-08-02,63.42170715332031,65.45277323752515,62.5044500511684,64.76483415989802,14917627
2023-08-03,63.552738189697266,63.74929755659155,62.56996384914538,63.29066903113579,13528398
2023-08-04,63.35618209838867,64.79758486833369,62.76651528396407,63.55273395421053,10489303
2023-08-07,64.6337890625,64.83034843121224,63.02859295754517,63.35618690675007,11200576
2023-08-08,64.27344512939453,65.19070220539056,64.14240304855696,64.99414283312092,10941921
2023-08-09,64.6337890625,64.8631070763354,63.945850016940284,64.8631070763354,5965650
2023-08-10,62.766517639160156,65.22345716797521,62.373410163779475,64.6010279385718,31077909
2023-08-11,64.41566467285156,67.94483738956315,63.78899097809945,65.2402404890792,70453902
2023-08-14,63.65706253051758,64.77848022749242,61.744051430269785,64.77848022749242,14034900
2023-08-16,63.624080657958984,63.82197523591202,62.667571324867026,62.83248724775835,10083418
2023-08-17,62.33774185180664,63.98688594524477,62.1398435037069,63.98688594524477,13748719
2023-08-18,62.13984298706055,62.56862210861218,61.513165519054546,62.403706190800705,12099742
2023-08-21,63.129329681396484,63.261263167924824,62.04089445957464,62.27177523005153,8188275
2023-08-22,62.8654670715332,63.26126376022705,62.53563901401964,63.26126376022705,6357115
2023-08-23,62.43668746948242,63.2282808407203,62.337740185376155,63.195294638087944,8668861
2023-08-24,62.56861877441406,63.03038030000193,62.46966771916134,62.667566055069976,9815947
2023-08-25,63.26126480102539,64.11882304910529,62.20580820534267,62.60160490054832,16118761
2023-08-28,63.29424285888672,64.18478347430198,62.99739347068379,63.591084697896115,9407541
2023-08-29,63.624080657958984,63.75601037659435,62.93143453673487,63.327231241835186,11783785
2023-08-30,63.426177978515625,64.15180652308003,63.36021311977235,63.75600982142619,7547463
2023-08-31,63.19529342651367,63.788988443559816,62.9644126600952,63.62407630654438,13079830
2023-09-01,64.51461029052734,64.74549483474536,62.73353653847357,63.19529430311886,12505060
2023-09-04,67.51605987548828,67.94483900817345,64.71251562207638,65.37217176125667,36375070
2023-09-05,65.93287658691406,68.20870182940408,65.66901716702753,68.20870182940408,19532676
2023-09-06,65.3721694946289,66.46060472875541,65.17427492449461,66.26271015862112,10453140
2023-09-07,65.50410461425781,66.62552991848781,65.14129787240165,65.7349891809972,14953033
2023-09-08,65.66902923583984,66.16377328824608,65.50410951890768,65.96587113776651,9742446
2023-09-11,66.69149017333984,66.88938474613552,65.86691435496975,66.72447260213912,16661668
2023-09-12,64.31671905517578,66.98833359625155,63.887939921582046,66.92236873711316,23895127
2023-09-13,64.34970092773438,64.71251519904921,63.12933217125217,64.11882392274849,10872583
2023-09-14,65.00935363769531,65.27322060725767,64.34969753758006,65.2402381797116,9136813
2023-09-15,64.94338989257812,65.7020008374911,64.7125128958096,65.17427443854055,10279875
2023-09-18,65.47112274169922,66.19675132999083,64.11882795758284,65.00936115347582,13756206
2023-09-20,65.07532501220703,65.89990088185462,64.81146556540429,65.6360414350519,7792902
2023-09-21,63.55810546875,65.04233738604466,63.19529498377877,64.97637252961299,9700374
2023-09-22,63.426177978515625,63.82197468016947,62.832486700631954,63.55810769600218,11769472
2023-09-25,63.854957580566406,64.25075428513983,63.030385516401736,63.65706300287681,7286166
2023-09-26,64.28372955322266,64.4816241088658,63.72302076304035,63.85495046680245,8668770
2023-09-27,64.11882019042969,64.28373232724874,63.2612619805832,64.01986535914455,18126483
2023-09-28,62.997398376464844,64.51461276379868,62.70055273974249,64.11882361429831,15010879
2023-09-29,63.32722854614258,64.0528495169433,63.096347773761636,63.42617583090714,15959247
2023-10-03,63.16231155395508,63.65705929313804,62.46966924861521,63.36020989470888,10168356
2023-10-04,61.1833381652832,63.03038438741242,60.75456281337211,62.96441575476705,14032089
2023-10-05,61.1833381652832,61.94194535662997,60.88649252946874,61.513166230121826,11089231
2023-10-06,61.11737060546875,61.44719865572693,60.75456012764444,61.21631788816713,5646508
2023-10-09,59.66612243652344,60.45771203903612,59.468224092246025,60.292799897635746,7824195
2023-10-10,61.5461540222168,61.81001723581728,59.699107752416296,59.699107752416296,18993229
2023-10-11,62.93143081665039,63.49213963689956,61.6780796907186,61.90896045927948,21932067
2023-10-12,62.96441650390625,63.19529728441938,62.46967251346342,62.76652192740679,8441802
2023-10-13,62.23879623413086,63.06336830296271,62.172827599930486,62.37072595333733,11952223
2023-10-16,64.21776580810547,64.41566036715923,62.139838966670055,63.096344433816974,13268203
2023-10-17,64.1847915649414,64.97637745127453,63.85495970860582,64.91041258984632,10335012
2023-10-18,63.55810546875,64.3826812725339,63.22828118659157,64.18478670323884,5709649
2023-10-19,63.45915985107422,63.65706197476177,62.76652129115309,63.26126527658079,7593751
2023-10-20,61.5461540222168,63.59109109667265,61.2493083787409,63.26126679791848,9394584
2023-10-23,61.2163200378418,62.17282556923578,60.62262877160961,62.17282556923578,12112683
2023-10-25,60.655609130859375,62.17282344799622,60.02893168268709,62.13984102039719,7835080
2023-10-26,60.655609130859375,61.11737066643961,58.51171736555023,60.02893168268709,21076773
2023-10-27,61.01841735839844,61.48017887694673,60.49069098708517,60.98543493201595,5618437
2023-10-30,60.919471740722656,61.34825084458266,59.96296625115657,61.315268417300636,6584886
2023-10-31,60.655609130859375,61.678079484816955,60.490693218267324,61.678079484816955,7227289
2023-11-01,60.62263107299805,61.34825585627117,60.358767858589374,61.15035750181538,6053035
2023-11-02,60.688594818115234,61.28228987057656,60.42473160855368,61.15035637849724,8720628
2023-11-03,59.76507568359375,61.34825494656961,59.5671773320725,60.85351095506502,10547119
2023-11-06,60.655609130859375,60.787542615852395,59.6331387769018,60.622626703260345,10177891
2023-11-07,60.655609130859375,61.15035309403865,60.16086516768011,60.72157398605744,10379964
2023-11-08,61.249305725097656,61.74404970098828,60.19384914182654,60.91947389143925,9987193
2023-11-09,59.3692741394043,61.57913070623302,58.70961427965643,61.34824994405111,26728344
2023-11-10,58.31382369995117,60.358764439427226,57.588198957782744,59.36927649779727,26106264
2023-11-13,59.138397216796875,59.99595169300892,58.6436532335138,59.99595169300892,14424292
2023-11-15,59.798057556152344,59.99595213123341,58.67663609104097,59.99595213123341,21373297
2023-11-16,60.09490203857422,60.35876524154226,59.43524214385563,59.7980564070598,10942137
2023-11-17,59.40225601196289,60.09489829204609,59.17137525193516,60.06191586555595,15039484
2023-11-20,58.64365005493164,59.73208524932061,58.445751717425416,59.699102822169046,13839805
2023-11-21,58.37978744506836,59.006461116388614,58.21487153306977,58.70961549446866,9720522
2023-11-22,57.85206604003906,58.61067326123018,57.258370970456525,58.47873976534611,14601499
2023-11-23,58.14891052246094,58.64365451656843,57.52223303511279,57.52223303511279,10244439
2023-11-24,57.720130920410156,58.412773261472886,57.58820120283465,58.21487491051252,9430222
2023-11-28,59.33629608154297,59.56717686072466,57.2583690689078,58.18189218563454,20684302
2023-11-29,61.05140686035156,61.81001403195592,59.402259029882664,59.69910465797186,38956030
2023-11-30,60.72157669067383,61.31527173769102,60.35876619632754,61.31527173769102,24178086
2023-12-01,61.41421890258789,61.9089628868184,60.22683258551526,61.28228918657818,21828052
2023-12-04,61.315269470214844,62.56862060143871,61.117371128527516,62.33773983190297,22662147
2023-12-05,61.5461540222168,62.007911815069775,60.85351167104161,61.38123809824257,16032783
2023-12-06,61.90896224975586,62.667569432796526,61.5131655566055,61.87597982109283,20365620
2023-12-07,61.57913589477539,62.1068623172002,61.216321620235135,62.00791125387236,11059675
2023-12-08,62.66756820678711,62.96441383354397,61.41421706912718,61.612115411830736,21478791
2023-12-11,63.95390319824219,64.64654930044482,62.9314328085088,63.030383869365046,47758251
2023-12-12,62.70055389404297,64.51461395149552,62.304760962659074,64.28373694336992,19586982
2023-12-13,63.0303840637207,63.657061535752554,62.43668902054364,62.964415431414125,15024408
2023-12-14,65.17427062988281,65.33918276079463,63.19529108757057,63.88793336119034,42141489
2023-12-15,64.81145477294922,65.89988990815246,64.51460539553322,65.80094263207822,25425507
2023-12-18,64.61356353759766,65.53707904422389,64.31671414494353,65.04233508926279,13382241
2023-12-19,63.55810546875,65.00935495782882,63.42617575588663,65.00935495782882,16437145
2023-12-20,60.82052993774414,64.28373795868707,60.22683486939561,63.98688853721421,19958163
2023-12-21,61.97492599487305,62.40370510899151,59.501206143569505,60.028932541901334,16081480
2023-12-22,62.535640716552734,62.79950392466666,61.875980808969395,62.73353906628744,11373295
2023-12-26,63.393192291259766,63.690041689543094,62.238792224190654,62.66756755858354,19490901
2023-12-27,63.591087341308594,63.7889894580683,62.865466377706596,63.65705974635773,15431011
2023-12-28,64.41566467285156,64.64654922304067,63.16231350875033,63.8879382642402,17843449
2023-12-29,67.252197265625,67.8458885177883,64.3167158835574,64.81145985189247,103303900
2024-01-01,69.82486724853516,71.50699379003359,67.61501428916304,67.81290886491786,79068615
2024-01-02,69.26416015625,71.8368274522147,68.24168972388973,71.17717130045806,33922234
2024-01-03,67.2192153930664,69.72591768339552,66.85640113350466,69.59398797053449,33251532
2024-01-04,68.24169158935547,68.93433019017431,67.35115085316372,67.41711571522316,32104879
2024-01-05,68.63748168945312,70.35259058512618,67.97781803410717,68.8023938286927,36242838
2024-01-08,69.72591400146484,70.71540189405971,68.53852400083488,69.62696672204406,48036397
2024-01-09,70.61646270751953,72.03472985600277,69.98978143431445,70.41856057680421,51733212
2024-01-10,72.0017318725586,72.62841307609932,69.52801213256335,70.58347243092905,38273914
2024-01-11,72.49647521972656,73.41999825489668,72.03472125133497,72.36454551447183,54171232
2024-01-12,70.84733581542969,73.1231611234888,70.58347638794108,73.1231611234888,36360897
2024-01-15,70.84733581542969,70.84733581542969,70.84733581542969,70.84733581542969,0
2024-01-16,72.1336669921875,72.95823518164103,71.0452318486574,72.33156154584995,28529832
2024-01-17,71.30909729003906,72.36455009730555,70.28662691117502,70.58347631599108,26074947
2024-01-18,71.1441879272461,72.33157049450703,68.83538010291176,71.24313521631879,24343167
2024-01-19,72.2656021118164,73.18912519652378,71.4740087394404,71.67191085713134,17999988
2024-01-23,70.15470123291016,72.1006948173657,69.49503752852883,71.73788053487542,44544520
2024-01-24,72.56245422363281,72.92526094609326,68.73643202958745,69.95679701261548,31401241
2024-01-25,76.12460327148438,76.61934722034654,72.33156381380992,72.82630776267209,66744631
2024-01-29,76.78427124023438,77.83972415463829,75.59688859882866,76.68532394498303,33730098
2024-01-30,75.3659896850586,77.37794783573476,75.0361654303204,77.37794783573476,15796419
2024-01-31,74.70633697509766,75.69582488205259,74.40948758333373,75.53091274729131,16940139
2024-02-01,75.99267578125,76.71829673778709,74.97019787786674,75.33301213073217,26823478
2024-02-02,76.42144775390625,77.41093568584664,76.02565862048515,76.55338501424043,14048137
2024-02-05,77.21304321289062,78.63131029368961,76.45443225487493,77.04813106949331,15137983
2024-02-06,78.33445739746094,78.63130679154882,76.71829581656701,77.44391676439096,15072040
2024-02-07,80.6762466430664,80.97309603409181,77.11409169672959,78.9281478221714,25547152
2024-02-08,79.02710723876953,81.13801287775532,78.73025783051476,81.07204802018627,14054334
2024-02-09,79.98361206054688,80.7422154650381,77.31199005759706,79.48886808398514,20789388
2024-02-12,75.4649429321289,81.40187057745487,72.19963725671596,81.17099358087157,30103014
2024-02-13,76.1575927734375,78.10358632303124,72.49648268221132,78.10358632303124,41025993
2024-02-14,75.23406219482422,75.69582371422543,74.01369731803115,75.62985886133862,23923629
2024-02-15,74.70633697509766,76.3884633972436,74.37650515638147,76.32249854333908,16961917
2024-02-16,75.23406219482422,76.55338190014102,74.97019523408346,75.46493917992807,15701937
2024-02-19,74.64037322998047,77.11409303411507,74.54142594765383,75.86073814372979,11217888
2024-02-20,74.87125396728516,75.1681033783078,73.55194170521457,75.00319123284751,10597477
2024-02-21,74.6073989868164,75.76179917231663,74.31054955807899,74.87125843529894,17532744
2024-02-22,75.26705169677734,75.53091868232303,73.18912843873267,74.9372198521438,13317978
2024-02-23,76.28951263427734,76.91618626696035,75.06914779435816,76.32249505972418,15841140
2024-02-26,76.12460327148438,76.81724178021398,75.59687689597763,76.42144511128554,7830067
2024-02-27,76.09162902832031,76.48742573981579,75.39898289590464,76.48742573981579,13473025
2024-02-28,78.20252990722656,78.79622116305168,75.76179247843982,76.45443101870347,46088626
2024-02-29,78.63130950927734,78.96114134197565,76.91619303827888,77.41093701272936,38238361
2024-03-01,78.76323699951172,79.48886550112765,77.80673150595946,78.73025457209225,26272923
2024-03-04,78.8951644897461,80.90712270250954,78.66428750430468,79.81868752989874,27703375
2024-03-05,82.7541732788086,83.44681937115097,78.82920391951492,80.18150612672218,66481314
2024-03-06,79.7197494506836,81.6657430350461,77.74077343602303,81.6657430350461,694984567
2024-03-07,78.46639251708984,80.0825540539393,78.16954313109186,79.12604859251557,25374204
2024-03-11,76.71829986572266,78.43340881877062,75.7947767566991,78.43340881877062,34194975
2024-03-12,76.5204086303711,77.60884393163613,75.89372735456868,77.21304721775947,25512529
2024-03-13,72.69438171386719,76.8172456454381,70.91330038866705,76.52040379070071,46975041
2024-03-14,74.21159362792969,74.50844302211888,71.44102444614283,71.57296170422342,24998371
2024-03-15,73.4529800415039,74.93721186027388,72.13366790205954,74.21159093849882,35826564
2024-03-18,74.4424819946289,74.77231386644405,73.48597636064034,74.40949956236688,17735347
2024-03-19,73.32105255126953,75.13511623427154,73.09017556211332,74.40948774139328,19219557
2024-03-20,73.94772338867188,74.50843972501606,72.6613936855592,73.81579368562306,18882471
2024-03-21,76.02566528320312,76.55339172320717,74.60739811656897,74.90423999264935,37905846
2024-03-22,76.71829986572266,77.04813170442938,75.66284704089404,76.85022958152771,22605883
2024-03-26,77.34497833251953,77.70779262254132,75.39898470766798,75.39898470766798,15085734
2024-03-27,77.3779525756836,78.07059865144987,76.94917346906487,77.64181954483116,13128432
2024-03-28,77.24602508544922,77.9716536095614,77.01514808635514,77.83971634659939,18315744
2024-04-01,79.25798034667969,79.42289248250094,77.27900452005002,77.27900452005002,13253416
2024-04-02,79.78570556640625,80.80817589196721,79.25797919028425,79.68675828635716,26424223
2024-04-03,79.42289733886719,79.75272917987114,78.96114333033343,79.68676432150917,11443332
2024-04-04,78.8951644897461,81.33590179609423,78.23550841071999,79.45588083849083,25639474
2024-04-05,78.76323699951172,79.09306882290021,77.77374907853998,78.63130728983381,12842899
2024-04-08,79.5548324584961,79.88465674140768,78.3014775358503,78.76323908112045,12148297
2024-04-09,77.7077865600586,79.78570974673522,77.11409529946441,79.71974488991297,10797178
2024-04-10,78.49937438964844,78.76323379828001,77.54286893497213,77.83971076968265,16170637
2024-04-12,79.5218505859375,81.23695951664543,78.0046362263595,78.36744294009769,33069286
2024-04-15,79.686767578125,80.01659943260843,77.04813538984088,77.93866856331559,22711540
2024-04-16,81.96259307861328,82.91909866290065,78.00464101927089,78.00464101927089,44835511
2024-04-18,83.01803588867188,85.72263261166813,82.45732708814315,83.61172711574973,77434396
2024-04-19,83.80962371826172,84.30436767775369,79.98360930093257,82.78715337192457,29621212
2024-04-22,84.23841094970703,85.06298681147348,80.21449403086898,83.51278992874033,53454127
2024-04-23,84.04051208496094,85.39281431558896,82.98505926321997,84.20542422923482,20074206
2024-04-24,83.71068572998047,84.99702318714961,83.1169944225157,84.99702318714961,14101944
2024-04-25,83.90858459472656,84.30437375147987,83.11699118283141,83.38085062066696,15323953
2024-04-26,86.48124694824219,87.27283276598816,84.07349196876025,84.46928865223016,57540150
