Price,Close,High,Low,Open,Volume
2023-04-20,45.862796783447266,45.92831781739358,45.01106083200846,45.338651005794716,9237451
2023-04-21,45.89556121826172,46.19039276269439,45.46969134908871,46.19039276269439,9679335
2023-04-24,46.419708251953125,46.583505224981664,45.4041752669467,45.993838371470886,16817200
2023-04-25,46.61626052856445,46.84557102578733,46.190390678606484,46.51798085219691,11150157
2023-04-26,47.07489013671875,47.50075624778398,46.419706025022876,46.61626163343028,22892986
2023-04-27,47.500755310058594,47.6645522719956,46.845571211296885,47.238682420351175,11086020
2023-04-28,48.090423583984375,48.38525512523497,47.50075675249674,47.566277788653004,12593839
2023-05-02,49.23698806762695,49.63009926436492,48.15593790007686,48.48352806470103,17442015
2023-05-03,48.974918365478516,49.43354687511727,48.81112139803997,49.105956689226645,10144740
2023-05-04,49.49906539916992,49.63010372619188,48.87664365552866,48.97491958905521,10833310
2023-05-05,49.33527374267578,49.859419569428454,49.10595947484815,49.26975270259169,16258624
2023-05-08,49.82666015625,50.1542503556769,49.335272982616345,49.36803162766037,16566717
2023-05-09,49.72837829589844,50.51460073849461,49.400788110807675,50.02321358636523,12273862
2023-05-10,51.30081558227539,51.43185014688373,49.85941287766661,49.92493015997078,18543394
2023-05-11,51.00598907470703,51.95600100842304,50.84219210386594,51.562893526985576,18639718
2023-05-12,51.333580017089844,51.89048447750155,50.84219284637679,51.10426575415798,25613259
2023-05-15,51.53013229370117,51.890481112663515,51.235297011202654,51.464611259264636,8074477
2023-05-16,51.366336822509766,52.18531416137507,51.03874663676093,51.66116836458236,9653889
2023-05-17,51.13702392578125,51.595652447400795,50.35080520971341,51.497376513762276,10742950
2023-05-18,51.53013229370117,52.34910960878749,51.235297011202654,51.333576688364275,22690428
2023-05-19,52.512908935546875,53.26636899910402,50.645636224260706,51.726686478803316,29186566
2023-05-22,52.34911346435547,53.20084948489814,51.92324357959082,52.80774199425792,23451744
2023-05-23,53.36464309692383,54.118103134575556,52.64394170234569,52.77498002362644,27030217
2023-05-24,53.4301643371582,53.98707255758226,52.80774257472504,53.20085006968633,12348568
2023-05-25,53.5284423828125,53.65947696078984,52.774982312483125,53.397404055848604,14993076
2023-05-26,52.90601348876953,53.98706743250698,52.41462635497605,53.85602911396844,35897061
2023-05-29,52.77497863769531,53.72499050884018,52.28359150652308,53.72499050884018,18816135
2023-05-30,52.0870361328125,53.168086326540504,51.92323917204092,52.77497886926955,9884769
2023-05-31,51.792205810546875,52.250830563228305,51.33357730887906,52.11979599074401,42198186
2023-06-01,51.69392776489258,52.38187053912222,51.530134544113984,51.75944505320402,9208801
2023-06-02,52.643943786621094,52.742219719732795,51.79220778602672,52.08703933434837,8925031
2023-06-05,53.037052154541016,53.36464232955262,52.67669958794053,53.06981079714354,11033119
2023-06-06,52.676700592041016,53.46292302543365,52.4473863404659,52.93877348684309,14735572
2023-06-07,52.742218017578125,53.03705330537106,52.38186919214491,52.87325633981792,10022286
2023-06-08,53.037052154541016,53.888788109165745,52.64394094533801,53.037052154541016,19477347
2023-06-09,53.56119918823242,53.85603072754467,52.80773914377381,53.23360525656421,18377637
2023-06-12,54.87156677246094,55.297436658332565,53.62671950905566,54.01983074970433,29255616
2023-06-13,55.428470611572266,55.6250224673902,54.57673090708249,55.26467364940431,15117034
2023-06-14,54.412933349609375,55.625021858824184,54.18361910467759,55.59226321654626,9889413
2023-06-15,53.823272705078125,54.70776733321837,53.39740283838849,54.41293579050495,14896459
2023-06-16,54.08534622192383,54.67500931408706,53.65947635036898,54.478457449356995,24921823
2023-06-19,53.20084762573242,54.576733167357844,53.069813049760384,54.54397452336484,16915311
2023-06-20,53.85602951049805,54.24914072002175,53.06981084043699,53.561197977848444,18593254
2023-06-21,56.2474479675293,56.47676221514558,54.019826525675704,54.118102453659965,38777167
2023-06-22,55.5267448425293,57.81988349786843,55.33018924373195,56.640553654070565,40951209
2023-06-23,54.44569778442383,55.49398937260899,53.29912651672978,55.42847208559403,24648064
2023-06-26,55.59226608276367,55.82158033951841,54.347418867089296,54.44569854797647,20644776
2023-06-27,55.723304748535156,56.14917087169671,55.33019352055439,55.690542355381325,19798344
2023-06-28,56.214691162109375,56.60779863588052,55.39571007286211,56.28020844957349,29239720
2023-06-30,56.149169921875,56.60779843043221,55.88709702398323,56.280208245314114,16270116
2023-07-03,56.41124725341797,56.607799117482514,55.88709770228636,56.542281829461,9357436
2023-07-04,55.788822174072266,56.67331681572446,55.559507915350615,56.67331681572446,10656460
2023-07-05,59.16301345825195,61.3578763058956,58.0819594816292,59.62163821462228,91076451
2023-07-06,59.981990814208984,60.866489181897485,58.966457872928956,59.52336230866579,32863102
2023-07-07,59.850955963134766,60.37510175304366,59.32680642423946,59.850955963134766,14045424
2023-07-10,59.4906005859375,60.57165075805637,59.130248029240384,60.276819233749976,9220122
2023-07-11,60.53889465332031,61.19407876178022,59.490603078973564,59.81819325871032,23057428
2023-07-12,61.0302848815918,61.78374495735302,60.66993604056973,60.964767592130805,21011205
2023-07-13,62.27512741088867,63.585491845822375,61.71822299466513,62.799276933848446,51782271
2023-07-14,62.96307373046875,63.06134966281514,62.40616928253284,62.79928050989143,22201584
2023-07-17,62.89755630493164,63.45446075165182,62.799280372799785,63.323426175476015,12381352
2023-07-18,63.19239044189453,63.454459589446195,62.733758186719825,63.15962430047771,13602376
2023-07-19,63.02859115600586,63.6182542493418,62.89755657925855,63.48721967259449,7568469
2023-07-20,63.35618591308594,63.421703202304705,62.406170223467484,63.02859196901895,10056472
2023-07-21,63.552734375,64.33895679943846,62.60272248527853,62.897554019949766,22704619
2023-07-24,63.585487365722656,63.81480534328838,63.25790096630315,63.55272872578071,13729512
2023-07-25,64.37171936035156,65.84588087242068,63.38894501897215,64.01136676905293,28335930
2023-07-26,64.92861938476562,65.32173059405437,64.63378410330589,64.73206752910758,10292223
2023-07-27,65.74760437011719,65.97691488207137,64.76483003722447,65.3217344928006,13267123
2023-07-28,63.88032531738281,66.1079429192755,62.83203379908362,66.1079429192755,30132093
2023-07-31,64.40447998046875,64.69931529111437,63.323429671390485,64.17516945950148,13546888
2023-08-01,64.79759216308594,65.19070341695783,64.24068767758972,64.40448090921404,8435149
2023-08-02,63.42170333862305,65.45276930066305,62.50444629164243,64.76483026441416,14917627
2023-08-03,63.552734375,63.74929373009598,62.56996009343828,63.290665232169,13528398
2023-08-04,63.35618591308594,64.7975887698183,62.7665190631573,63.55273778074225,10489303
2023-08-07,64.63378143310547,64.83034077861578,63.02858551762854,63.35617942816414,11200576
2023-08-08,64.2734375,65.19069446711568,64.14239543471741,64.99413511817804,10941921
2023-08-09,64.63378143310547,64.8630994198721,63.94584246875032,64.8630994198721,5965650
2023-08-10,62.766517639160156,65.22345716797521,62.373410163779475,64.6010279385718,31077909
2023-08-11,64.41566467285156,67.94483738956315,63.78899097809945,65.2402404890792,70453902
2023-08-14,63.65705871582031,64.77847634559336,61.74404773021115,64.77847634559336,14034900
2023-08-16,63.62407684326172,63.82197140934963,62.667567567519015,62.8324834805225,10083418
2023-08-17,62.33774185180664,63.98688594524477,62.1398435037069,63.98688594524477,13748719
2023-08-18,62.13984298706055,62.56862210861218,61.513165519054546,62.403706190800705,12099742
2023-08-21,63.129329681396484,63.261263167924824,62.04089445957464,62.27177523005153,8188275
2023-08-22,62.86547088623047,63.26126759894139,62.535642808702825,63.26126759894139,6357115
2023-08-23,62.43668746948242,63.2282808407203,62.337740185376155,63.195294638087944,8668861
2023-08-24,62.56862258911133,63.03038414285197,62.46967152782574,62.66756987579988,9815947
2023-08-25,63.26126480102539,64.11882304910529,62.20580820534267,62.60160490054832,16118761
2023-08-28,63.294246673583984,64.18478734267147,62.997397267490165,63.59108853048382,9407541
2023-08-29,63.62407684326172,63.75600655398699,62.93143076356645,63.327227444936064,11783785
2023-08-30,63.42617416381836,64.15180266474064,63.36020930904247,63.75600598689155,7547463
2023-08-31,63.19529724121094,63.78899229409467,62.964416460855674,63.624080147124545,13079830
2023-09-01,64.51461029052734,64.74549483474536,62.73353653847357,63.19529430311886,12505060
2023-09-04,67.51605987548828,67.94483900817345,64.71251562207638,65.37217176125667,36375070
2023-09-05,65.93287658691406,68.20870182940408,65.66901716702753,68.20870182940408,19532676
2023-09-06,65.3721694946289,66.46060472875541,65.17427492449461,66.26271015862112,10453140
2023-09-07,65.50409698486328,66.62552215847863,65.14129028526396,65.73498152471109,14953033
2023-09-08,65.66901397705078,66.16375791449879,65.50409429843918,65.96585581000356,9742446
2023-09-11,66.69149017333984,66.88938474613552,65.86691435496975,66.72447260213912,16661668
2023-09-12,64.31671905517578,66.98833359625155,63.887939921582046,66.92236873711316,23895127
2023-09-13,64.34970092773438,64.71251519904921,63.12933217125217,64.11882392274849,10872583
2023-09-14,65.00935363769531,65.27322060725767,64.34969753758006,65.2402381797116,9136813
2023-09-15,64.94338989257812,65.7020008374911,64.7125128958096,65.17427443854055,10279875
2023-09-18,65.47111511230469,66.19674361603832,64.11882048577215,65.00935357789068,13756206
2023-09-20,65.0753173828125,65.89989315578728,64.81145796694449,65.63603373991927,7792902
2023-09-21,63.55810546875,65.04233738604466,63.19529498377877,64.97637252961299,9700374
2023-09-22,63.42617416381836,63.821970841667444,62.83248292164159,63.55810387337014,11769472
2023-09-25,63.854957580566406,64.25075428513983,63.030385516401736,63.65706300287681,7286166
2023-09-26,64.28373718261719,64.48163176174708,63.72302832588821,63.85495804530813,8668770
2023-09-27,64.11882019042969,64.28373232724874,63.2612619805832,64.01986535914455,18126483
2023-09-28,62.997398376464844,64.51461276379868,62.70055273974249,64.11882361429831,15010879
2023-09-29,63.32722854614258,64.0528495169433,63.096347773761636,63.42617583090714,15959247
2023-10-03,63.16231155395508,63.65705929313804,62.46966924861521,63.36020989470888,10168356
2023-10-04,61.1833381652832,63.03038438741242,60.75456281337211,62.96441575476705,14032089
2023-10-05,61.1833381652832,61.94194535662997,60.88649252946874,61.513166230121826,11089231
2023-10-06,61.11737060546875,61.44719865572693,60.75456012764444,61.21631788816713,5646508
2023-10-09,59.66612243652344,60.45771203903612,59.468224092246025,60.292799897635746,7824195
2023-10-10,61.5461540222168,61.81001723581728,59.699107752416296,59.699107752416296,18993229
2023-10-11,62.93143081665039,63.49213963689956,61.6780796907186,61.90896045927948,21932067
2023-10-12,62.96441650390625,63.19529728441938,62.46967251346342,62.76652192740679,8441802
2023-10-13,62.23879623413086,63.06336830296271,62.172827599930486,62.37072595333733,11952223
2023-10-16,64.21776580810547,64.41566036715923,62.139838966670055,63.096344433816974,13268203
2023-10-17,64.1847915649414,64.97637745127453,63.85495970860582,64.91041258984632,10335012
2023-10-18,63.55810546875,64.3826812725339,63.22828118659157,64.18478670323884,5709649
2023-10-19,63.45915603637695,63.65705814816808,62.76651751809215,63.261261473779484,7593751
2023-10-20,61.5461540222168,63.59109109667265,61.2493083787409,63.26126679791848,9394584
2023-10-23,61.2163200378418,62.17282556923578,60.62262877160961,62.17282556923578,12112683
2023-10-25,60.65561294555664,62.172827358112755,60.028935457971926,62.139844928439416,7835080
2023-10-26,60.65561294555664,61.11737451017757,58.51172104541582,60.028935457971926,21076773
2023-10-27,61.0184211730957,61.48018272051201,60.49069476879049,60.985438744651255,5618437
2023-10-30,60.91947555541992,61.348254686129515,59.962970005958724,61.31527225678217,6584886
2023-10-31,60.65561294555664,61.678083363818494,60.49069702259285,61.678083363818494,7227289
2023-11-01,60.62262725830078,61.34825199591375,60.35876406049578,61.15035365391077,6053035
2023-11-02,60.688594818115234,61.28228987057656,60.42473160855368,61.15035637849724,8720628
2023-11-03,59.765071868896484,61.348251030820855,59.56717353000672,60.85350707089488,10547119
2023-11-06,60.65561294555664,60.7875464388471,59.633142527294794,60.62263051588331,10177891
2023-11-07,60.65561294555664,61.1503569398509,60.16086895126239,60.72157780490331,10379964
2023-11-08,61.249305725097656,61.74404970098828,60.19384914182654,60.91947389143925,9987193
2023-11-09,59.36927795410156,61.57913466292182,58.70961805196809,61.34825388590495,26728344
2023-11-10,58.31382369995117,60.358764439427226,57.588198957782744,59.36927649779727,26106264
2023-11-13,59.138397216796875,59.99595169300892,58.6436532335138,59.99595169300892,14424292
2023-11-15,59.79805374145508,59.99594830391186,58.67663234788254,59.99594830391186,21373297
2023-11-16,60.09490203857422,60.35876524154226,59.43524214385563,59.7980564070598,10942137
2023-11-17,59.402259826660156,60.0949021512235,59.17137905180571,60.06191972261529,15039484
2023-11-20,58.643653869628906,59.73208913481925,58.44575551924964,59.69910670552221,13839805
2023-11-21,58.379791259765625,59.00646497203447,58.21487533699097,58.7096193307178,9720522
2023-11-22,57.8520622253418,58.610669396511256,57.258367194906825,58.47873590932672,14601499
2023-11-23,58.14891052246094,58.64365451656843,57.52223303511279,57.52223303511279,10244439
2023-11-24,57.720130920410156,58.412773261472886,57.58820120283465,58.21487491051252,9430222
2023-11-28,59.33629608154297,59.56717686072466,57.2583690689078,58.18189218563454,20684302
2023-11-29,61.05140686035156,61.81001403195592,59.402259029882664,59.69910465797186,38956030
2023-11-30,60.72157669067383,61.31527173769102,60.35876619632754,61.31527173769102,24178086
2023-12-01,61.41421890258789,61.9089628868184,60.22683258551526,61.28228918657818,21828052
2023-12-04,61.31527328491211,62.568624494112555,61.11737493091264,62.3377437102127,22662147
2023-12-05,61.5461540222168,62.007911815069775,60.85351167104161,61.38123809824257,16032783
2023-12-06,61.90896224975586,62.667569432796526,61.5131655566055,61.87597982109283,20365620
2023-12-07,61.579132080078125,62.10685846981141,61.21631782801345,62.00790741261336,11059675
2023-12-08,62.667572021484375,62.964417666310815,61.41422080753052,61.612119162280536,21478791
2023-12-11,63.95389938354492,64.64654544443287,62.931429054799445,63.030380109753494,47758251
2023-12-12,62.7005500793457,64.51461002643097,62.304757172041825,64.2837330323519,19586982
2023-12-13,63.0303840637207,63.657061535752554,62.43668902054364,62.964415431414125,15024408
2023-12-14,65.17427062988281,65.33918276079463,63.19529108757057,63.88793336119034,42141489
2023-12-15,64.81146240234375,65.89989766567405,64.51461298998359,65.80095037795205,25425507
2023-12-18,64.61357116699219,65.53708678266463,64.31672173928689,65.0423427692855,13382241
2023-12-19,63.55810546875,65.00935495782882,63.42617575588663,65.00935495782882,16437145
2023-12-20,60.820526123046875,64.28373392677548,60.226831091935225,63.98688452392119,19958163
2023-12-21,61.97492599487305,62.40370510899151,59.501206143569505,60.028932541901334,16081480
2023-12-22,62.535640716552734,62.79950392466666,61.875980808969395,62.73353906628744,11373295
2023-12-26,63.39319610595703,63.69004552210333,62.23879596942167,62.66757132961621,19490901
2023-12-27,63.59109115600586,63.78899328463731,62.86547014887537,63.65706356501254,15431011
2023-12-28,64.41566467285156,64.64654922304067,63.16231350875033,63.8879382642402,17843449
2023-12-29,67.25220489501953,67.84589621453385,64.3167231799376,64.81146720439865,103303900
2024-01-01,69.82486724853516,71.50699379003359,67.61501428916304,67.81290886491786,79068615
2024-01-02,69.26416015625,71.8368274522147,68.24168972388973,71.17717130045806,33922234
2024-01-03,67.2192153930664,69.72591768339552,66.85640113350466,69.59398797053449,33251532
2024-01-04,68.24168395996094,68.93432248334305,67.35114332333129,67.4171081780159,32104879
2024-01-05,68.63748168945312,70.35259058512618,67.97781803410717,68.8023938286927,36242838
2024-01-08,69.72592163085938,70.7154096317238,68.53853150030547,69.6269743406118,48036397
2024-01-09,70.61646270751953,72.03472985600277,69.98978143431445,70.41856057680421,51733212
2024-01-10,72.0017318725586,72.62841307609932,69.52801213256335,70.58347243092905,38273914
2024-01-11,72.49647521972656,73.41999825489668,72.03472125133497,72.36454551447183,54171232
2024-01-12,70.84733581542969,73.1231611234888,70.58347638794108,73.1231611234888,36360897
2024-01-15,70.84733581542969,70.84733581542969,70.84733581542969,70.84733581542969,0
2024-01-16,72.13367462158203,72.95824289824805,71.0452393629309,72.33156919617528,28529832
2024-01-17,71.30909729003906,72.36455009730555,70.28662691117502,70.58347631599108,26074947
2024-01-18,71.1441879272461,72.33157049450703,68.83538010291176,71.24313521631879,24343167
2024-01-19,72.2656021118164,73.18912519652378,71.4740087394404,71.67191085713134,17999988
2024-01-23,70.15470123291016,72.1006948173657,69.49503752852883,71.73788053487542,44544520
2024-01-24,72.56244659423828,72.92525327855235,68.73642480247028,69.95678965718614,31401241
2024-01-25,76.12460327148438,76.61934722034654,72.33156381380992,72.82630776267209,66744631
2024-01-29,76.78427124023438,77.83972415463829,75.59688859882866,76.68532394498303,33730098
2024-01-30,75.3659896850586,77.37794783573476,75.0361654303204,77.37794783573476,15796419
2024-01-31,74.70633697509766,75.69582488205259,74.40948758333373,75.53091274729131,16940139
2024-02-01,75.99268341064453,76.71830444003139,74.97020540460812,75.33301969389882,26823478
2024-02-02,76.42144775390625,77.41093568584664,76.02565862048515,76.55338501424043,14048137
2024-02-05,77.21304321289062,78.63131029368961,76.45443225487493,77.04813106949331,15137983
2024-02-06,78.33445739746094,78.63130679154882,76.71829581656701,77.44391676439096,15072040
2024-02-07,80.67625427246094,80.9731036915588,77.11409898925811,78.92815528625164,25547152
2024-02-08,79.027099609375,81.13800504457082,78.7302502297785,81.07204019337011,14054334
2024-02-09,79.98360443115234,80.74220776328268,77.31198268304047,79.48886050178272,20789388
2024-02-12,75.4649429321289,81.40187057745487,72.19963725671596,81.17099358087157,30103014
2024-02-13,76.15758514404297,78.10357849868895,72.49647541958328,78.10357849868895,41025993
2024-02-14,75.23406982421875,75.69583139044663,74.01370482366997,75.6298665308704,23923629
2024-02-15,74.70633697509766,76.3884633972436,74.37650515638147,76.32249854333908,16961917
2024-02-16,75.23406982421875,76.55338966332614,74.97020283671955,75.46494683273555,15701937
2024-02-19,74.64037322998047,77.11409303411507,74.54142594765383,75.86073814372979,11217888
2024-02-20,74.87124633789062,75.16809571866426,73.5519342102582,75.00318359000855,10597477
2024-02-21,74.60739135742188,75.7617914248725,74.31054195904045,74.871250778922,17532744
2024-02-22,75.26705169677734,75.53091868232303,73.18912843873267,74.9372198521438,13317978
2024-02-23,76.2895278930664,76.91620165109143,75.06916280906007,76.3225103251101,15841140
2024-02-26,76.12460327148438,76.81724178021398,75.59687689597763,76.42144511128554,7830067
2024-02-27,76.09162139892578,76.48741807073635,75.3989753359589,76.48741807073635,13473025
2024-02-28,78.2025375366211,78.7962288503664,75.7617998697174,76.45443847755448,46088626
2024-02-29,78.63130950927734,78.96114134197565,76.91619303827888,77.41093701272936,38238361
2024-03-01,78.76323699951172,79.48886550112765,77.80673150595946,78.73025457209225,26272923
2024-03-04,78.89517211914062,80.90713052646635,78.66429511137274,79.81869524860068,27703375
2024-03-05,82.7541732788086,83.44681937115097,78.82920391951492,80.18150612672218,66481314
2024-03-06,79.71974182128906,81.66573521941474,77.74076599602184,81.66573521941474,694984567
2024-03-07,78.46640014648438,80.08256184047544,78.16955073162332,79.12605628604938,25374204
2024-03-11,76.71829986572266,78.43340881877062,75.7947767566991,78.43340881877062,34194975
2024-03-12,76.52040100097656,77.6088361937202,75.89371978765682,77.21303951930607,25512529
2024-03-13,72.69438171386719,76.8172456454381,70.91330038866705,76.52040379070071,46975041
2024-03-14,74.21159362792969,74.50844302211888,71.44102444614283,71.57296170422342,24998371
2024-03-15,73.4529800415039,74.93721186027388,72.13366790205954,74.21159093849882,35826564
2024-03-18,74.44247436523438,74.772306203246,73.4859688292753,74.40949193635261,17735347
2024-03-19,73.32106018066406,75.13512405242777,73.09018316748403,74.40949548404451,19219557
2024-03-20,73.94772338867188,74.50843972501606,72.6613936855592,73.81579368562306,18882471
2024-03-21,76.0256576538086,76.55338404085377,74.60739062950164,74.90423247579308,37905846
2024-03-22,76.71829986572266,77.04813170442938,75.66284704089404,76.85022958152771,22605883
2024-03-26,77.344970703125,77.70778495735838,75.39897727022841,75.39897727022841,15085734
2024-03-27,77.3779525756836,78.07059865144987,76.94917346906487,77.64181954483116,13128432
2024-03-28,77.24603271484375,77.97166131062443,77.01515569294654,77.8397240346313,18315744
2024-04-01,79.25798034667969,79.42289248250094,77.27900452005002,77.27900452005002,13253416
2024-04-02,79.78570556640625,80.80817589196721,79.25797919028425,79.68675828635716,26424223
2024-04-03,79.42289733886719,79.75272917987114,78.96114333033343,79.68676432150917,11443332
2024-04-04,78.89517211914062,81.33590966151525,78.23551597632384,79.45588852210828,25639474
2024-04-05,78.76323699951172,79.09306882290021,77.77374907853998,78.63130728983381,12842899
2024-04-08,79.5548324584961,79.88465674140768,78.3014775358503,78.76323908112045,12148297
2024-04-09,77.7077865600586,79.78570974673522,77.11409529946441,79.71974488991297,10797178
2024-04-10,78.4993896484375,78.76324910835834,77.54288400783467,77.83972590024561,16170637
2024-04-12,79.5218505859375,81.23695951664543,78.0046362263595,78.36744294009769,33069286
2024-04-15,79.68675994873047,80.01659177163505,77.04812801307507,77.93866110128808,22711540
2024-04-16,81.96258544921875,82.9190909444709,78.00463375829783,78.00463375829783,44835511
2024-04-18,83.0180435180664,85.72264048961631,82.45733466600828,83.61173479970475,77434396
2024-04-19,83.80963134765625,84.30437535218597,79.98361658203568,82.78716090824113,29621212
2024-04-22,84.2384033203125,85.06297910739788,80.21448676591686,83.51278236506462,53454127
2024-04-23,84.04051208496094,85.39281431558896,82.98505926321997,84.20542422923482,20074206
2024-04-24,83.71068572998047,84.99702318714961,83.1169944225157,84.99702318714961,14101944
2024-04-25,83.90857696533203,84.30436608609818,83.11698362541257,83.38084303925667,15323953
2024-04-26,86.48125457763672,87.27284046521658,84.07349938574212,84.4692961041293,57540150
